Entry	Entrez ID	Entry name	Reactome
Q01130	6427	SRSF2_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72165;R-HSA-72187;R-HSA-73856;
P84103	6428	SRSF3_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72187;R-HSA-73856;
Q08170	6429	SRSF4_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72187;R-HSA-73856;
Q13243	6430	SRSF5_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72187;R-HSA-73856;
Q13247	6431	SRSF6_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72165;R-HSA-72187;R-HSA-73856;
Q16629	6432	SRSF7_HUMAN	R-HSA-159236;R-HSA-72163;R-HSA-72165;R-HSA-72187;R-HSA-73856;
Q12872	6433	SFSWA_HUMAN	
P62995	6434	TRA2B_HUMAN	R-HSA-72163;
P07988	6439	PSPB_HUMAN	R-HSA-5683826;R-HSA-5688031;R-HSA-5688849;R-HSA-5688890;
P11686	6440	PSPC_HUMAN	R-HSA-5683826;R-HSA-5688354;R-HSA-5688849;R-HSA-5688890;
P35247	6441	SFTPD_HUMAN	R-HSA-166016;R-HSA-168179;R-HSA-198933;R-HSA-391160;R-HSA-5683826;R-HSA-5686938;R-HSA-5688849;R-HSA-5688890;
Q16586	6442	SGCA_HUMAN	
Q16585	6443	SGCB_HUMAN	
Q92629	6444	SGCD_HUMAN	
Q13326	6445	SGCG_HUMAN	
O00141	6446	SGK1_HUMAN	R-HSA-2672351;R-HSA-6804757;R-HSA-8986944;
P05408	6447	7B2_HUMAN	
P51688	6448	SPHM_HUMAN	R-HSA-2024096;R-HSA-2206307;
O43765	6449	SGTA_HUMAN	R-HSA-9609523;
P55822	6450	SH3BG_HUMAN	
O75368	6451	SH3L1_HUMAN	
P78314	6452	3BP2_HUMAN	
Q15811	6453	ITSN1_HUMAN	R-HSA-193648;R-HSA-194840;R-HSA-3928662;R-HSA-416482;R-HSA-8856825;R-HSA-8856828;
Q99961	6455	SH3G1_HUMAN	R-HSA-182971;R-HSA-6807004;R-HSA-8856825;R-HSA-8856828;R-HSA-8875360;
Q99962	6456	SH3G2_HUMAN	R-HSA-177504;R-HSA-182971;R-HSA-2132295;R-HSA-432720;R-HSA-432722;R-HSA-437239;R-HSA-6807004;R-HSA-8856825;R-HSA-8856828;R-HSA-8875360;
Q99963	6457	SH3G3_HUMAN	R-HSA-182971;R-HSA-6807004;R-HSA-8856825;R-HSA-8856828;R-HSA-8875360;
Q15464	6461	SHB_HUMAN	R-HSA-4420097;
P04278	6462	SHBG_HUMAN	
P29353	6464	SHC1_HUMAN	R-HSA-1236382;R-HSA-1250196;R-HSA-1250347;R-HSA-167044;R-HSA-180336;R-HSA-210993;R-HSA-2424491;R-HSA-2428933;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-354192;R-HSA-381038;R-HSA-512988;R-HSA-5637810;R-HSA-5654688;R-HSA-5654699;R-HSA-5654704;R-HSA-5654719;R-HSA-5673001;R-HSA-74749;R-HSA-74751;R-HSA-8851805;R-HSA-8853659;R-HSA-8983432;R-HSA-9009391;R-HSA-9020558;R-HSA-9026519;R-HSA-9027284;R-HSA-9034864;R-HSA-912526;R-HSA-9634285;R-HSA-9664565;
P57775	6468	FBXW4_HUMAN	R-HSA-390471;R-HSA-8951664;R-HSA-983168;
Q15465	6469	SHH_HUMAN	R-HSA-373080;R-HSA-5358346;R-HSA-5362768;R-HSA-5362798;R-HSA-5632681;R-HSA-5632684;R-HSA-5635838;R-HSA-5658034;
P34896	6470	GLYC_HUMAN	R-HSA-196757;R-HSA-71262;
P34897	6472	GLYM_HUMAN	R-HSA-196757;
O15266	6473	SHOX_HUMAN	
O60902	6474	SHOX2_HUMAN	
P14410	6476	SUIS_HUMAN	R-HSA-189085;R-HSA-5659898;
Q8IUQ4	6477	SIAH1_HUMAN	R-HSA-373752;R-HSA-977225;R-HSA-983168;
O43255	6478	SIAH2_HUMAN	R-HSA-373752;R-HSA-5689880;R-HSA-977225;R-HSA-983168;
P15907	6480	SIAT1_HUMAN	R-HSA-4085001;R-HSA-975577;R-HSA-977068;
Q11201	6482	SIA4A_HUMAN	R-HSA-2022854;R-HSA-4085001;R-HSA-977068;
Q16842	6483	SIA4B_HUMAN	R-HSA-2022854;R-HSA-4085001;R-HSA-977068;
Q11206	6484	SIA4C_HUMAN	R-HSA-1912420;R-HSA-2022854;R-HSA-4085001;R-HSA-9037629;R-HSA-975577;R-HSA-977068;
Q11203	6487	SIAT6_HUMAN	R-HSA-1912420;R-HSA-2022854;R-HSA-3656243;R-HSA-4085001;R-HSA-9037629;R-HSA-977068;
Q15468	6491	STIL_HUMAN	
P81133	6492	SIM1_HUMAN	
Q14190	6493	SIM2_HUMAN	
Q96FS4	6494	SIPA1_HUMAN	R-HSA-392517;
Q15475	6495	SIX1_HUMAN	
O95343	6496	SIX3_HUMAN	
P12755	6497	SKI_HUMAN	R-HSA-201451;R-HSA-2173795;
P12757	6498	SKIL_HUMAN	R-HSA-2173795;
Q15477	6499	SKIV2_HUMAN	R-HSA-390471;R-HSA-429958;
P63208	6500	SKP1_HUMAN	R-HSA-1169091;R-HSA-1170546;R-HSA-174113;R-HSA-180534;R-HSA-187577;R-HSA-195253;R-HSA-202424;R-HSA-2122947;R-HSA-2565942;R-HSA-2644606;R-HSA-2644607;R-HSA-2871837;R-HSA-2894862;R-HSA-400253;R-HSA-5607761;R-HSA-5607764;R-HSA-5610780;R-HSA-5610783;R-HSA-5610785;R-HSA-5676590;R-HSA-5684264;R-HSA-68949;R-HSA-69231;R-HSA-8854050;R-HSA-8939902;R-HSA-8951664;R-HSA-9020702;R-HSA-917937;R-HSA-9604323;R-HSA-983168;
Q13309	6502	SKP2_HUMAN	R-HSA-174178;R-HSA-187577;R-HSA-5689880;R-HSA-68949;R-HSA-69231;R-HSA-8939902;R-HSA-8951664;R-HSA-983168;
Q13239	6503	SLAP1_HUMAN	
Q13291	6504	SLAF1_HUMAN	
P43005	6505	EAA3_HUMAN	R-HSA-210500;R-HSA-425393;R-HSA-5619067;
P43004	6506	EAA2_HUMAN	R-HSA-210455;R-HSA-210500;R-HSA-425393;
P43003	6507	EAA1_HUMAN	R-HSA-210455;R-HSA-210500;R-HSA-425393;R-HSA-5619062;
P48751	6508	B3A3_HUMAN	R-HSA-425381;
P43007	6509	SATT_HUMAN	R-HSA-352230;
Q15758	6510	AAAT_HUMAN	R-HSA-352230;
P48664	6511	EAA4_HUMAN	R-HSA-210500;R-HSA-425393;
O00341	6512	EAA5_HUMAN	R-HSA-210500;R-HSA-425393;
P11166	6513	GTR1_HUMAN	R-HSA-189200;R-HSA-196836;R-HSA-422356;R-HSA-5619043;R-HSA-5653890;
P11168	6514	GTR2_HUMAN	R-HSA-189200;R-HSA-210745;R-HSA-422356;R-HSA-5619098;R-HSA-8981373;
P11169	6515	GTR3_HUMAN	R-HSA-189200;R-HSA-196836;R-HSA-6798695;R-HSA-9022699;
P14672	6517	GLUT4_HUMAN	R-HSA-1445148;R-HSA-189200;R-HSA-381340;
P22732	6518	GTR5_HUMAN	R-HSA-6798695;R-HSA-8981373;
Q07837	6519	SLC31_HUMAN	R-HSA-352230;R-HSA-5619113;R-HSA-5660883;
P08195	6520	4F2_HUMAN	R-HSA-210991;R-HSA-352230;R-HSA-5660862;R-HSA-71240;
P02730	6521	B3AT_HUMAN	R-HSA-1237044;R-HSA-1247673;R-HSA-425381;R-HSA-5619050;
P04920	6522	B3A2_HUMAN	R-HSA-425381;
P13866	6523	SC5A1_HUMAN	R-HSA-189200;R-HSA-5656364;R-HSA-8981373;
P53814	6525	SMTN_HUMAN	
P30531	6529	SC6A1_HUMAN	R-HSA-442660;R-HSA-888593;
P23975	6530	SC6A2_HUMAN	R-HSA-442660;R-HSA-5619109;
Q01959	6531	SC6A3_HUMAN	R-HSA-379401;R-HSA-442660;R-HSA-5619081;R-HSA-5660724;
P31645	6532	SC6A4_HUMAN	R-HSA-380615;
P31641	6533	SC6A6_HUMAN	R-HSA-352230;R-HSA-442660;
P48029	6535	SC6A8_HUMAN	R-HSA-71288;
P48067	6536	SC6A9_HUMAN	R-HSA-442660;
P48065	6539	S6A12_HUMAN	R-HSA-352230;R-HSA-442660;R-HSA-71288;R-HSA-888593;
Q9NSD5	6540	S6A13_HUMAN	R-HSA-442660;R-HSA-888593;
P30825	6541	SL7A1_HUMAN	R-HSA-352230;
P52569	6542	CTR2_HUMAN	R-HSA-352230;
Q9UPR5	6543	NAC2_HUMAN	R-HSA-418359;R-HSA-425561;R-HSA-5578775;
P32418	6546	NAC1_HUMAN	R-HSA-418359;R-HSA-425561;R-HSA-5578775;
P57103	6547	NAC3_HUMAN	R-HSA-418359;R-HSA-425561;R-HSA-5578775;R-HSA-8949215;
P19634	6548	SL9A1_HUMAN	R-HSA-2160916;R-HSA-425986;
Q9UBY0	6549	SL9A2_HUMAN	R-HSA-425986;
P48764	6550	SL9A3_HUMAN	R-HSA-425986;
Q14940	6553	SL9A5_HUMAN	R-HSA-425986;
Q14973	6554	NTCP_HUMAN	R-HSA-159418;
Q12908	6555	NTCP2_HUMAN	R-HSA-159418;
Q13621	6557	S12A1_HUMAN	R-HSA-426117;R-HSA-5619104;
P55011	6558	S12A2_HUMAN	R-HSA-426117;
P55017	6559	S12A3_HUMAN	R-HSA-426117;R-HSA-5619087;
Q9UP95	6560	S12A4_HUMAN	R-HSA-426117;
P46059	6564	S15A1_HUMAN	R-HSA-427975;
Q16348	6565	S15A2_HUMAN	R-HSA-427975;
P53985	6566	MOT1_HUMAN	R-HSA-210991;R-HSA-433692;R-HSA-5619070;R-HSA-70268;
P36021	6567	MOT8_HUMAN	R-HSA-879518;
Q14916	6568	NPT1_HUMAN	R-HSA-428643;
Q06495	6569	NPT2A_HUMAN	R-HSA-427589;R-HSA-5619040;R-HSA-5683826;
Q05940	6571	VMAT2_HUMAN	R-HSA-181429;R-HSA-181430;R-HSA-212676;R-HSA-442660;
P41440	6573	S19A1_HUMAN	R-HSA-196757;
Q8WUM9	6574	S20A1_HUMAN	R-HSA-427652;
Q08357	6575	S20A2_HUMAN	R-HSA-427652;R-HSA-5619111;
P53007	6576	TXTP_HUMAN	R-HSA-70263;R-HSA-75105;
Q92959	6578	SO2A1_HUMAN	R-HSA-5619095;R-HSA-879518;
P46721	6579	SO1A2_HUMAN	R-HSA-159418;R-HSA-879518;
O15245	6580	S22A1_HUMAN	R-HSA-112311;R-HSA-181430;R-HSA-2161517;R-HSA-442660;R-HSA-549127;
O75751	6581	S22A3_HUMAN	R-HSA-2161517;R-HSA-549127;
O15244	6582	S22A2_HUMAN	R-HSA-112311;R-HSA-181430;R-HSA-2161517;R-HSA-442660;R-HSA-549127;
Q9H015	6583	S22A4_HUMAN	R-HSA-549127;
O76082	6584	S22A5_HUMAN	R-HSA-200425;R-HSA-549127;R-HSA-5619053;
O75093	6585	SLIT1_HUMAN	R-HSA-373752;R-HSA-376176;R-HSA-428542;R-HSA-8985801;R-HSA-9010553;
O75094	6586	SLIT3_HUMAN	R-HSA-373752;R-HSA-376176;R-HSA-428542;
O00631	6588	SARCO_HUMAN	R-HSA-5578775;R-HSA-936837;
P03973	6590	SLPI_HUMAN	R-HSA-6798695;
O43623	6591	SNAI2_HUMAN	R-HSA-8943724;
P28370	6594	SMCA1_HUMAN	
P51531	6595	SMCA2_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q14527	6596	HLTF_HUMAN	R-HSA-8866654;
P51532	6597	SMCA4_HUMAN	R-HSA-1266695;R-HSA-201722;R-HSA-3214858;R-HSA-3247509;R-HSA-8939243;
Q12824	6598	SNF5_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q92922	6599	SMRC1_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q8TAQ2	6601	SMRC2_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q96GM5	6602	SMRD1_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q92925	6603	SMRD2_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q6STE5	6604	SMRD3_HUMAN	R-HSA-1368082;R-HSA-1368108;R-HSA-1989781;R-HSA-2151201;R-HSA-2426168;R-HSA-3214858;R-HSA-381340;R-HSA-400206;R-HSA-400253;R-HSA-8939243;
Q969G3	6605	SMCE1_HUMAN	R-HSA-3214858;R-HSA-8939243;
Q16637	6606,6607	SMN_HUMAN	R-HSA-191859;
Q99835	6608	SMO_HUMAN	R-HSA-373080;R-HSA-5610787;R-HSA-5620922;R-HSA-5632684;R-HSA-5635838;
P17405	6609	ASM_HUMAN	R-HSA-1660662;
O60906	6610	NSMA_HUMAN	R-HSA-1660662;R-HSA-193681;R-HSA-5626978;
P52788	6611	SPSY_HUMAN	R-HSA-351202;
P55854	6612	SUMO3_HUMAN	R-HSA-3065676;R-HSA-3065678;R-HSA-3065679;R-HSA-3108214;R-HSA-3232118;R-HSA-3899300;R-HSA-4090294;R-HSA-4551638;R-HSA-4615885;R-HSA-4755510;R-HSA-5696395;
P61956	6613	SUMO2_HUMAN	R-HSA-196791;R-HSA-3065676;R-HSA-3065678;R-HSA-3065679;R-HSA-3108214;R-HSA-3232118;R-HSA-3899300;R-HSA-4085377;R-HSA-4090294;R-HSA-4551638;R-HSA-4570464;R-HSA-4615885;R-HSA-5693607;R-HSA-5696395;
Q9BZZ2	6614	SN_HUMAN	R-HSA-198933;
O95863	6615	SNAI1_HUMAN	R-HSA-8943724;
P60880	6616	SNP25_HUMAN	R-HSA-181429;R-HSA-181430;R-HSA-210500;R-HSA-212676;R-HSA-264642;R-HSA-422356;R-HSA-449836;R-HSA-5250968;R-HSA-5250971;R-HSA-5250992;R-HSA-6798695;R-HSA-888590;
Q16533	6617	SNPC1_HUMAN	R-HSA-6807505;R-HSA-749476;R-HSA-76071;
Q13487	6618	SNPC2_HUMAN	R-HSA-6807505;R-HSA-749476;R-HSA-76071;
Q92966	6619	SNPC3_HUMAN	R-HSA-6807505;R-HSA-749476;R-HSA-76071;
Q16143	6620	SYUB_HUMAN	R-HSA-5660489;
Q5SXM2	6621	SNPC4_HUMAN	R-HSA-6807505;R-HSA-749476;R-HSA-76071;
P37840	6622	SYUA_HUMAN	R-HSA-977225;
O76070	6623	SYUG_HUMAN	
Q16658	6624	FSCN1_HUMAN	R-HSA-6785807;
P08621	6625	RU17_HUMAN	R-HSA-72163;
P09012	6626	SNRPA_HUMAN	R-HSA-72163;
P09661	6627	RU2A_HUMAN	R-HSA-72163;R-HSA-8950505;
P14678	6628	RSMB_HUMAN	R-HSA-111367;R-HSA-191859;R-HSA-72163;R-HSA-72165;R-HSA-73856;R-HSA-77588;
P08579	6629	RU2B_HUMAN	R-HSA-72163;
P09234	6631	RU1C_HUMAN	R-HSA-72163;
P62314	6632	SMD1_HUMAN	R-HSA-191859;R-HSA-72163;R-HSA-72165;
P62316	6633	SMD2_HUMAN	R-HSA-191859;R-HSA-72163;R-HSA-72165;
P62318	6634	SMD3_HUMAN	R-HSA-111367;R-HSA-191859;R-HSA-72163;R-HSA-72165;R-HSA-73856;R-HSA-77588;
P62304	6635	RUXE_HUMAN	R-HSA-111367;R-HSA-191859;R-HSA-72163;R-HSA-72165;R-HSA-73856;R-HSA-77588;
P62306	6636	RUXF_HUMAN	R-HSA-111367;R-HSA-191859;R-HSA-72163;R-HSA-72165;R-HSA-73856;R-HSA-77588;
P62308	6637	RUXG_HUMAN	R-HSA-111367;R-HSA-191859;R-HSA-72163;R-HSA-72165;R-HSA-73856;R-HSA-77588;
Q13424	6640	SNTA1_HUMAN	
Q13884	6641	SNTB1_HUMAN	
Q13596	6642	SNX1_HUMAN	
O60749	6643	SNX2_HUMAN	R-HSA-432722;
Q13425	6645	SNTB2_HUMAN	
P35610	6646	SOAT1_HUMAN	R-HSA-8964038;
P00441	6647	SODC_HUMAN	R-HSA-114608;R-HSA-3299685;R-HSA-8950505;
P04179	6648	SODM_HUMAN	R-HSA-2151201;R-HSA-3299685;R-HSA-8862803;R-HSA-8950505;R-HSA-9615017;
P08294	6649	SODE_HUMAN	R-HSA-3299685;
O75808	6650	CAN15_HUMAN	R-HSA-1474228;
P18583	6651	SON_HUMAN	
Q00796	6652	DHSO_HUMAN	R-HSA-5652227;R-HSA-5661270;
Q92673	6653	SORL_HUMAN	R-HSA-977225;
Q07889	6654	SOS1_HUMAN	R-HSA-112412;R-HSA-1236382;R-HSA-1250196;R-HSA-1250347;R-HSA-1433557;R-HSA-1433559;R-HSA-167044;R-HSA-179812;R-HSA-180336;R-HSA-186763;R-HSA-193648;R-HSA-194840;R-HSA-1963640;R-HSA-210993;R-HSA-2179392;R-HSA-2424491;R-HSA-2428933;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-354194;R-HSA-375165;R-HSA-416482;R-HSA-428540;R-HSA-5637810;R-HSA-5654688;R-HSA-5654693;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654712;R-HSA-5654719;R-HSA-5655253;R-HSA-5655291;R-HSA-5655302;R-HSA-5673001;R-HSA-74749;R-HSA-74751;R-HSA-8851805;R-HSA-8853334;R-HSA-8853338;R-HSA-8853659;R-HSA-8983432;R-HSA-9026519;R-HSA-9027284;R-HSA-9028731;R-HSA-9034864;R-HSA-912526;R-HSA-9607240;R-HSA-9634285;R-HSA-9664565;R-HSA-983695;
Q07890	6655	SOS2_HUMAN	R-HSA-193648;R-HSA-194840;R-HSA-416482;R-HSA-428540;R-HSA-8983432;
O00570	6656	SOX1_HUMAN	
P48431	6657	SOX2_HUMAN	R-HSA-2892245;R-HSA-2892247;R-HSA-3769402;R-HSA-452723;R-HSA-6785807;R-HSA-8986944;
P41225	6658	SOX3_HUMAN	R-HSA-3769402;
Q06945	6659	SOX4_HUMAN	R-HSA-3769402;
P35711	6660	SOX5_HUMAN	
P48436	6662	SOX9_HUMAN	R-HSA-3769402;R-HSA-8878166;
P56693	6663	SOX10_HUMAN	
P35716	6664	SOX11_HUMAN	
O60248	6665	SOX15_HUMAN	
O15370	6666	SOX12_HUMAN	
P08047	6667	SP1_HUMAN	R-HSA-1989781;R-HSA-2173796;R-HSA-2426168;R-HSA-2559585;R-HSA-6807505;R-HSA-9018519;
Q02086	6668	SP2_HUMAN	
Q02447	6670	SP3_HUMAN	R-HSA-3232118;
Q02446	6671	SP4_HUMAN	
P23497	6672	SP100_HUMAN	R-HSA-3108214;R-HSA-877300;
Q07617	6674	SPAG1_HUMAN	
Q16222	6675	UAP1_HUMAN	R-HSA-446210;
Q9NPE6	6676	SPAG4_HUMAN	
P09486	6678	SPRC_HUMAN	R-HSA-114608;R-HSA-1251985;R-HSA-3000178;R-HSA-3000497;
Q9UBP0	6683	SPAST_HUMAN	
Q9UQ90	6687	SPG7_HUMAN	R-HSA-8949664;
P17947	6688	SPI1_HUMAN	R-HSA-8939236;R-HSA-9616222;
Q01892	6689	SPIB_HUMAN	
P00995	6690	ISK1_HUMAN	
P20155	6691	ISK2_HUMAN	
O43278	6692	SPIT1_HUMAN	R-HSA-6806942;R-HSA-8852405;
P16150	6693	LEUK_HUMAN	R-HSA-202733;R-HSA-210991;
Q13103	6694	SPP24_HUMAN	R-HSA-114608;R-HSA-381426;R-HSA-8957275;
Q08629	6695	TICN1_HUMAN	
P10451	6696	OSTP_HUMAN	R-HSA-1474228;R-HSA-186797;R-HSA-216083;R-HSA-381426;R-HSA-8949275;R-HSA-8957275;
P35270	6697	SPRE_HUMAN	R-HSA-1474151;R-HSA-203615;
P35321	6698	SPR1A_HUMAN	R-HSA-6809371;
P22528	6699	SPR1B_HUMAN	R-HSA-6809371;
P35326	6700	SPR2A_HUMAN	R-HSA-6809371;
P22532	6703	SPR2D_HUMAN	R-HSA-6809371;
P22531	6704	SPR2E_HUMAN	R-HSA-6809371;
Q9BYE4	6706	SPR2G_HUMAN	R-HSA-6809371;
Q9UBC9	6707	SPRR3_HUMAN	R-HSA-6809371;
P02549	6708	SPTA1_HUMAN	R-HSA-375165;R-HSA-445095;R-HSA-5673001;R-HSA-6807878;
Q13813	6709	SPTN1_HUMAN	R-HSA-264870;R-HSA-373753;R-HSA-375165;R-HSA-445095;R-HSA-5673001;R-HSA-6798695;R-HSA-6807878;
P11277	6710	SPTB1_HUMAN	R-HSA-375165;R-HSA-445095;R-HSA-5673001;R-HSA-6807878;
Q01082	6711	SPTB2_HUMAN	R-HSA-373753;R-HSA-375165;R-HSA-445095;R-HSA-5673001;R-HSA-6807878;
O15020	6712	SPTN2_HUMAN	R-HSA-2132295;R-HSA-375165;R-HSA-445095;R-HSA-5673001;R-HSA-6807878;
Q14534	6713	ERG1_HUMAN	R-HSA-191273;R-HSA-2426168;
P12931	6714	SRC_HUMAN	R-HSA-1227986;R-HSA-1251985;R-HSA-1253288;R-HSA-1257604;R-HSA-1295596;R-HSA-1433557;R-HSA-1433559;R-HSA-171007;R-HSA-177929;R-HSA-180292;R-HSA-186763;R-HSA-191650;R-HSA-2029481;R-HSA-210990;R-HSA-2219530;R-HSA-2682334;R-HSA-354192;R-HSA-354194;R-HSA-372708;R-HSA-375165;R-HSA-389356;R-HSA-389513;R-HSA-391160;R-HSA-3928662;R-HSA-3928663;R-HSA-3928664;R-HSA-3928665;R-HSA-418555;R-HSA-418592;R-HSA-418594;R-HSA-418885;R-HSA-418886;R-HSA-428542;R-HSA-430116;R-HSA-437239;R-HSA-4420097;R-HSA-456926;R-HSA-5218921;R-HSA-5607764;R-HSA-5663220;R-HSA-5673000;R-HSA-5674135;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-6811558;R-HSA-69231;R-HSA-8853659;R-HSA-8874081;R-HSA-8876493;R-HSA-8934593;R-HSA-8934903;R-HSA-8940973;R-HSA-8941858;R-HSA-9009391;R-HSA-9032500;R-HSA-9603381;R-HSA-9620244;R-HSA-9649948;
P30626	6717	SORCN_HUMAN	R-HSA-2672351;R-HSA-418359;R-HSA-425561;R-HSA-5578775;R-HSA-936837;
P36956	6720	SRBP1_HUMAN	R-HSA-1368082;R-HSA-1655829;R-HSA-1989781;R-HSA-2426168;R-HSA-381340;R-HSA-9029558;R-HSA-9615017;
Q12772	6721	SRBP2_HUMAN	R-HSA-1655829;R-HSA-1989781;R-HSA-2426168;R-HSA-381340;
P11831	6722	SRF_HUMAN	R-HSA-5663220;R-HSA-9634638;
P19623	6723	SPEE_HUMAN	R-HSA-351202;
Q9H3Y6	6725	SRMS_HUMAN	R-HSA-8849472;
P49458	6726	SRP09_HUMAN	R-HSA-1799339;
P37108	6727	SRP14_HUMAN	R-HSA-1799339;R-HSA-6798695;
P09132	6728	SRP19_HUMAN	R-HSA-1799339;
P61011	6729	SRP54_HUMAN	R-HSA-1799339;
Q9UHB9	6730	SRP68_HUMAN	R-HSA-1799339;
O76094	6731	SRP72_HUMAN	R-HSA-1799339;
Q96SB4	6732	SRPK1_HUMAN	
P78362	6733	SRPK2_HUMAN	
P08240	6734	SRPRA_HUMAN	R-HSA-1799339;R-HSA-381038;
Q05066	6736	SRY_HUMAN	R-HSA-3769402;
P19474	6737	RO52_HUMAN	R-HSA-1834941;R-HSA-3134975;R-HSA-877300;R-HSA-983168;
P10155	6738	RO60_HUMAN	
P05455	6741	LA_HUMAN	R-HSA-73980;R-HSA-749476;
Q04837	6742	SSBP_HUMAN	R-HSA-2151201;
P28290	6744	ITPI2_HUMAN	
P43307	6745	SSRA_HUMAN	R-HSA-1799339;R-HSA-381038;
P43308	6746	SSRB_HUMAN	R-HSA-1799339;
Q9UNL2	6747	SSRG_HUMAN	R-HSA-1799339;
P51571	6748	SSRD_HUMAN	R-HSA-1799339;
Q08945	6749	SSRP1_HUMAN	R-HSA-112382;R-HSA-167152;R-HSA-167200;R-HSA-167238;R-HSA-167243;R-HSA-167246;R-HSA-167287;R-HSA-167290;R-HSA-674695;R-HSA-6796648;R-HSA-6804756;R-HSA-75955;
P61278	6750	SMS_HUMAN	R-HSA-375276;R-HSA-418594;R-HSA-9022702;
P30872	6751	SSR1_HUMAN	R-HSA-375276;R-HSA-418594;
P30874	6752	SSR2_HUMAN	R-HSA-375276;R-HSA-418594;
P32745	6753	SSR3_HUMAN	R-HSA-375276;R-HSA-418594;R-HSA-5620922;
P31391	6754	SSR4_HUMAN	R-HSA-375276;R-HSA-418594;
P35346	6755	SSR5_HUMAN	R-HSA-375276;R-HSA-418594;
Q16384	6756	SSX1_HUMAN	
Q16385	6757	SSX2_HUMAN	
O60225	6758	SSX5_HUMAN	
O60224	6759	SSX4_HUMAN	
Q15532	6760	SSXT_HUMAN	
P78524	6764	DEN2B_HUMAN	R-HSA-8876198;
P50502	6767	F10A1_HUMAN	R-HSA-3371453;
Q9Y5Y6	6768	ST14_HUMAN	R-HSA-6809371;
Q99469	6769	STAC_HUMAN	
P49675	6770	STAR_HUMAN	R-HSA-196108;
P42224	6772	STAT1_HUMAN	R-HSA-1059683;R-HSA-1169408;R-HSA-1433557;R-HSA-1839117;R-HSA-186763;R-HSA-6785807;R-HSA-877300;R-HSA-877312;R-HSA-8854691;R-HSA-8939902;R-HSA-8984722;R-HSA-8985947;R-HSA-9013508;R-HSA-9020956;R-HSA-9020958;R-HSA-909733;R-HSA-912694;R-HSA-982772;
P52630	6773	STAT2_HUMAN	R-HSA-8854691;R-HSA-909733;R-HSA-912694;
P40763	6774	STAT3_HUMAN	R-HSA-1059683;R-HSA-111453;R-HSA-1266695;R-HSA-1433557;R-HSA-1839117;R-HSA-186763;R-HSA-198745;R-HSA-2559582;R-HSA-2586552;R-HSA-2892247;R-HSA-390471;R-HSA-452723;R-HSA-6783783;R-HSA-6785807;R-HSA-8849474;R-HSA-8854691;R-HSA-8875791;R-HSA-8983432;R-HSA-8984722;R-HSA-8985947;R-HSA-9008059;R-HSA-9020933;R-HSA-9020956;R-HSA-9020958;R-HSA-9616222;R-HSA-982772;
Q14765	6775	STAT4_HUMAN	R-HSA-8854691;R-HSA-8950505;R-HSA-8984722;R-HSA-9020591;R-HSA-9020933;R-HSA-9020958;
P42229	6776	STA5A_HUMAN	R-HSA-1170546;R-HSA-1251985;R-HSA-1266695;R-HSA-1433557;R-HSA-1839117;R-HSA-186763;R-HSA-2586552;R-HSA-512988;R-HSA-8854691;R-HSA-8983432;R-HSA-8985947;R-HSA-9020558;R-HSA-9020958;R-HSA-9027283;R-HSA-9645135;R-HSA-982772;
P51692	6777	STA5B_HUMAN	R-HSA-1170546;R-HSA-1266695;R-HSA-1433557;R-HSA-1839117;R-HSA-186763;R-HSA-2586552;R-HSA-512988;R-HSA-8854691;R-HSA-8983432;R-HSA-8985947;R-HSA-9020558;R-HSA-9020958;R-HSA-9027283;R-HSA-9645135;R-HSA-982772;
P42226	6778	STAT6_HUMAN	R-HSA-186763;R-HSA-3249367;R-HSA-6785807;
P02808	6779	STAT_HUMAN	
O95793	6780	STAU1_HUMAN	
P48723	6782	HSP13_HUMAN	R-HSA-3371453;
P49888	6783	ST1E1_HUMAN	R-HSA-156584;
Q9GZR5	6785	ELOV4_HUMAN	R-HSA-75876;
Q13586	6786	STIM1_HUMAN	R-HSA-139853;R-HSA-5578775;R-HSA-983695;
P51957	6787	NEK4_HUMAN	
Q13188	6788	STK3_HUMAN	R-HSA-2028269;
Q13043	6789	STK4_HUMAN	R-HSA-2028269;
O14965	6790	AURKA_HUMAN	R-HSA-174178;R-HSA-2565942;R-HSA-4615885;R-HSA-6804114;R-HSA-6804756;R-HSA-8854050;R-HSA-8854518;R-HSA-8854521;
O76039	6792	CDKL5_HUMAN	
O94804	6793	STK10_HUMAN	R-HSA-6798695;
Q15831	6794	STK11_HUMAN	R-HSA-163680;R-HSA-380972;R-HSA-6804756;R-HSA-9614657;
